Word,genre,nombre,nblettres,nbsyll
localisations,f,p,13,5
localisée,f,s,9,4
localisée,f,s,9,4
localisées,f,p,10,4
localisées,f,p,10,4
localité,f,s,8,4
localités,f,p,9,4
location,f,s,8,3
locations,f,p,9,3
locative,f,s,8,3
locatives,f,p,9,3
locature,f,s,8,3
loche,f,s,5,1
loches,f,p,6,1
locomobile,f,s,10,4
locomotion,f,s,10,4
locomotive,f,s,10,4
locomotive,f,s,10,4
locomotives,f,p,11,4
locomotives,f,p,11,4
locomotrice,f,s,11,4
locuste,f,s,7,2
locustes,f,p,8,2
locution,f,s,8,3
locutions,f,p,9,3
locutrice,f,s,9,3
loge,f,s,4,1
loges,f,p,5,1
logettes,f,p,8,2
logeuse,f,s,7,2
logeuses,f,p,8,2
loggia,f,s,6,2
loggias,f,p,7,2
logicienne,f,s,10,3
logique,f,s,7,2
logiques,f,p,8,2
logistique,f,s,10,3
logomachie,f,s,10,4
logorrhée,f,s,9,3
logosphère,f,s,10,3
logée,f,s,5,2
logée,f,s,5,2
logées,f,p,6,2
loi,f,s,3,1
lointaine,f,s,9,2
lointaines,f,p,10,2
lois,f,p,4,1
lolita,f,s,6,3
lolitas,f,p,7,3
lombaires,f,p,9,2
lombalgie,f,s,9,3
lombarde,f,s,8,2
lombarde,f,s,8,2
lombardes,f,p,9,2
lombes,f,p,6,1
londonienne,f,s,11,3
londoniennes,f,p,12,3
longanimité,f,s,11,5
longe,f,s,5,1
longes,f,p,6,1
longitude,f,s,9,3
longitudinale,f,s,13,5
longitudinales,f,p,14,5
longrines,f,p,9,2
longue,f,s,6,1
longue,f,s,6,1
longue-vue,f,s,10,2
longues,f,p,7,1
longues,f,p,7,1
longues-vues,f,p,12,2
longuette,f,s,9,2
longuettes,f,p,10,2
longueur,f,s,8,2
longueurs,f,p,9,2
longée,f,s,6,2
longévité,f,s,9,4
lopaille,f,s,8,2
lope,f,s,4,1
lopes,f,p,5,1
lopette,f,s,7,2
lopettes,f,p,8,2
loquaces,f,p,8,2
loquacité,f,s,9,4
loque,f,s,5,1
loques,f,p,6,1
loqueteuse,f,s,10,3
loqueteuses,f,p,11,3
lordose,f,s,7,2
lorette,f,s,7,2
lorettes,f,p,8,2
lorgnette,f,s,9,2
lorgnettes,f,p,10,2
lorgnées,f,p,8,2
lorraine,f,s,8,2
lorraine,f,s,8,2
lorraines,f,p,9,2
losangée,f,s,8,3
loterie,f,s,7,3
loteries,f,p,8,3
lotie,f,s,5,2
lotie,f,s,5,2
loties,f,p,6,2
lotion,f,s,6,2
lotions,f,p,7,2
lotta,f,s,5,2
lotte,f,s,5,1
lottes,f,p,6,1
louange,f,s,7,1
louanges,f,p,8,1
louangeuses,f,p,11,2
louangée,f,s,8,2
loubarde,f,s,8,2
louche,f,s,6,1
louches,f,p,7,1
loucheuse,f,s,9,2
louchée,f,s,7,2
loueuse,f,s,7,1
loufoquerie,f,s,11,4
loufoqueries,f,p,12,4
loufoques,f,p,9,2
louis-philipparde,f,s,17,4
louise-bonne,f,s,12,2
louloute,f,s,8,2
louloutes,f,p,9,2
louloutte,f,s,9,2
loupe,f,s,5,1
loupes,f,p,6,1
loupiote,f,s,8,2
loupiotes,f,p,9,2
loupiotte,f,s,9,2
loupiottes,f,p,10,2
loupée,f,s,6,2
loupées,f,p,7,2
lourdaude,f,s,9,2
lourdaudes,f,p,10,2
lourde,f,s,6,1
lourde,f,s,6,1
lourderie,f,s,9,3
lourdes,f,p,7,1
lourdes,f,p,7,1
lourdeur,f,s,8,2
lourdeurs,f,p,9,2
lourdingue,f,s,10,2
lourdée,f,s,7,2
lourdées,f,p,8,2
loute,f,s,5,1
loutre,f,s,6,1
loutres,f,p,7,1
louve,f,s,5,1
louves,f,p,6,1
louée,f,s,5,1
louée,f,s,5,1
louée,f,s,5,1
louées,f,p,6,1
louées,f,p,6,1
louées,f,p,6,1
lovée,f,s,5,2
lovées,f,p,6,2
loyale,f,s,6,2
loyales,f,p,7,2
loyaliste,f,s,9,3
loyauté,f,s,7,3
loyautés,f,p,8,3
lubie,f,s,5,2
lubies,f,p,6,2
lubricité,f,s,9,4
lubrifiante,f,s,11,3
lubrification,f,s,13,5
lubrifiée,f,s,9,3
lubrifiée,f,s,9,3
lubrifiées,f,p,10,3
lubrifiées,f,p,10,3
lucarne,f,s,7,2
lucarnes,f,p,8,2
luce,f,s,4,1
luce,f,s,4,1
lucidité,f,s,8,4
lucidités,f,p,9,4
luciférienne,f,s,12,4
lucilie,f,s,7,3
luciole,f,s,7,2
lucioles,f,p,8,2
lucite,f,s,6,2
lucrative,f,s,9,3
lucratives,f,p,10,3
lue,f,s,3,1
lue,f,s,3,1
lues,f,p,4,1
lues,f,p,4,1
luette,f,s,6,1
luettes,f,p,7,1
lueur,f,s,5,1
lueurs,f,p,6,1
luge,f,s,4,1
luges,f,p,5,1
luisance,f,s,8,2
luisances,f,p,9,2
luisante,f,s,8,2
luisantes,f,p,9,2
luminescence,f,s,12,4
luminescente,f,s,12,4
luminescentes,f,p,13,4
lumineuse,f,s,9,3
lumineuses,f,p,10,3
luminosité,f,s,10,5
luminosités,f,p,11,5
lumière,f,s,7,2
lumières,f,p,8,2
lunaire,f,s,7,2
lunaison,f,s,8,3
lunaisons,f,p,9,3
lune,f,s,4,1
lunes,f,p,5,1
lunette,f,s,7,2
lunetteries,f,p,11,4
lunettes,f,p,8,2
lunule,f,s,6,2
lunules,f,p,7,2
lunée,f,s,5,2
luronne,f,s,7,2
luronnes,f,p,8,2
lusitanienne,f,s,12,4
lustrale,f,s,8,2
lustrales,f,p,9,2
lustreuse,f,s,9,2
lustrine,f,s,8,2
lustrée,f,s,7,2
lustrée,f,s,7,2
lustrées,f,p,8,2
lustrées,f,p,8,2
lutherie,f,s,8,2
luthérienne,f,s,11,3
luthérienne,f,s,11,3
luthériennes,f,p,12,3
lutine,f,s,6,2
lutinée,f,s,7,3
lutte,f,s,5,1
luttes,f,p,6,1
lutteuse,f,s,8,2
lutteuses,f,p,9,2
luxation,f,s,8,3
luxations,f,p,9,3
luxembourgeoise,f,s,15,4
luxueuse,f,s,8,2
luxueuses,f,p,9,2
luxure,f,s,6,2
luxuriance,f,s,10,3
luxuriante,f,s,10,3
luxuriantes,f,p,11,3
luxurieuse,f,s,10,3
luzerne,f,s,7,2
luzernes,f,p,8,2
luzernières,f,p,11,3
lycanthropie,f,s,12,4
lyciennes,f,p,9,2
lycéenne,f,s,8,3
lycéennes,f,p,9,3
lymphangite,f,s,11,3
lymphe,f,s,6,1
lymphes,f,p,7,1
lymphocytose,f,s,12,4
lymphopénie,f,s,11,4
lynchée,f,s,7,2
lyonnaise,f,s,9,2
lyophilisée,f,s,11,4
lyre,f,s,4,1
lyres,f,p,5,1
lyse,f,s,4,1
lysimaque,f,s,9,3
lysine,f,s,6,2
lâcheté,f,s,7,3
lâchetés,f,p,8,3
lâcheuse,f,s,8,2
lâchée,f,s,6,2
lâchée,f,s,6,2
lâchées,f,p,7,2
lâchées,f,p,7,2
lèche,f,s,5,1
lèchefrite,f,s,10,2
lècheries,f,p,9,3
lèches,f,p,6,1
lèpre,f,s,5,1
lèpres,f,p,6,1
lèse-majesté,f,,12,4
lèvre,f,s,5,1
lèvres,f,p,6,1
lécheuse,f,s,8,2
lécheuses,f,p,9,2
léchée,f,s,6,2
léchée,f,s,6,2
léchées,f,p,7,2
léchées,f,p,7,2
lécithine,f,s,9,3
légale,f,s,6,2
légales,f,p,7,2
légalisation,f,s,12,5
légalisée,f,s,9,4
légalisée,f,s,9,4
légalité,f,s,8,4
légation,f,s,8,3
légations,f,p,9,3
légende,f,s,7,2
légendes,f,p,8,2
légendée,f,s,8,3
légendée,f,s,8,3
légion,f,s,6,2
légionellose,f,s,12,4
légions,f,p,7,2
législation,f,s,11,4
législative,f,s,11,4
législative,f,s,11,4
législatives,f,p,12,4
législatives,f,p,12,4
législature,f,s,11,4
légitimation,f,s,12,5
légitimations,f,p,13,5
légitimité,f,s,10,5
légitimée,f,s,9,4
légitimée,f,s,9,4
légumineuse,f,s,11,4
léguée,f,s,6,2
léguées,f,p,7,2
légère,f,s,6,2
légères,f,p,7,2
légèreté,f,s,8,4
légèretés,f,p,9,4
lénifiante,f,s,10,3
lénifiantes,f,p,11,3
lénification,f,s,12,5
léniniste,f,s,9,3
léninistes,f,p,10,3
lénitive,f,s,8,3
lénitives,f,p,9,3
léonine,f,s,7,3
lépiotes,f,p,8,2
lépreuse,f,s,8,2
lépreuse,f,s,8,2
lépreuses,f,p,9,2
lépreuses,f,p,9,2
léprologie,f,s,10,4
léproserie,f,s,10,4
léproseries,f,p,11,4
lésine,f,s,6,2
lésinerie,f,s,9,4
lésines,f,p,7,2
lésion,f,s,6,2
lésions,f,p,7,2
lésée,f,s,5,2
lésées,f,p,6,2
létale,f,s,6,2
létales,f,p,7,2
létalité,f,s,8,4
léthargie,f,s,9,3
léthargies,f,p,10,3
lévitation,f,s,10,4
lézarde,f,s,7,2
lézardes,f,p,8,2
lézardée,f,s,8,3
lézardées,f,p,9,3
lézardées,f,p,9,3
maboule,f,s,7,2
maboule,f,s,7,2
maboules,f,p,8,2
maboules,f,p,8,2
macaque,f,s,7,2
machette,f,s,8,2
machettes,f,p,9,2
machinale,f,s,9,3
machinales,f,p,10,3
machination,f,s,11,4
machinations,f,p,12,4
machine,f,s,7,2
machine-outil,f,s,13,4
machinerie,f,s,10,4
machineries,f,p,11,4
machines,f,p,8,2
machines-outils,f,p,15,4
machinette,f,s,10,3
machinique,f,s,10,3
machinée,f,s,8,3
machinées,f,p,9,3
macres,f,p,6,1
macreuse,f,s,8,2
macreuses,f,p,9,2
macrobiotique,f,s,13,4
macroéconomie,f,s,13,6
macula,f,s,6,3
maculation,f,s,10,4
maculature,f,s,10,4
macule,f,s,6,2
macules,f,p,7,2
maculée,f,s,7,3
maculées,f,p,8,3
macumba,f,s,7,3
macédoine,f,s,9,3
macédoines,f,p,10,3
macédonienne,f,s,12,4
macédonienne,f,s,12,4
macédoniennes,f,p,13,4
macération,f,s,10,4
macérations,f,p,11,4
macérée,f,s,7,3
madame,f,,6,2
madeleine,f,s,9,3
madeleines,f,p,10,3
mademoiselle,f,s,12,4
mademoiselles,f,p,13,4
madone,f,s,6,2
madones,f,p,7,2
madrague,f,s,8,2
madrée,f,s,6,2
maestria,f,s,8,4
maffia,f,s,6,2
mafflue,f,s,7,2
mafia,f,s,5,2
mafias,f,p,6,2
mafieuse,f,s,8,2
mafieuses,f,p,9,2
magasinière,f,s,11,4
magdaléniennes,f,p,14,4
maghrébine,f,s,10,3
maghrébine,f,s,10,3
maghrébines,f,p,11,3
maghrébines,f,p,11,3
magicienne,f,s,10,3
magicienne,f,s,10,3
magie,f,s,5,2
magies,f,p,6,2
magistrale,f,s,10,3
magistrales,f,p,11,3
magistrate,f,s,10,3
magistrature,f,s,12,4
magistratures,f,p,13,4
magmatique,f,s,10,3
magnaneries,f,p,11,4
magnanimité,f,s,11,5
magnificence,f,s,12,4
magnificences,f,p,13,4
magnifiée,f,s,9,3
magnifiées,f,p,10,3
magnitude,f,s,9,3
magnésie,f,s,8,3
magnétiseuses,f,p,13,4
magnétisée,f,s,10,4
magnétisées,f,p,11,4
magnétite,f,s,9,3
magouille,f,s,9,2
magouilles,f,p,10,2
magyare,f,s,7,2
magyares,f,p,8,2
maharani,f,s,8,4
mahométane,f,s,10,4
mahousse,f,s,8,2
mahousses,f,p,9,2
maid,f,s,4,1
maie,f,s,4,1
maies,f,p,5,1
maigrelette,f,s,11,3
maigrelettes,f,p,12,3
maigrelettes,f,p,12,3
maigreur,f,s,8,2
maigrichonne,f,s,12,3
maigrichonne,f,s,12,3
maigrichonnes,f,p,13,3
maigrichonnes,f,p,13,3
maigrie,f,s,7,2
maille,f,s,6,1
mailles,f,p,7,1
mailloche,f,s,9,2
main-courante,f,s,13,3
main-d'oeuvre,f,s,13,2
main-forte,f,,10,2
mainlevée,f,s,9,3
mainmise,f,s,8,2
mains,f,p,5,1
mainte,f,s,6,1
maintenance,f,s,11,3
maintenue,f,s,9,3
maintenue,f,s,9,3
maintenues,f,p,10,3
maintes,f,p,7,1
mairesse,f,s,8,2
mairie,f,s,6,2
mairies,f,p,7,2
maison-mère,f,s,11,3
maisonnette,f,s,11,3
maisonnettes,f,p,12,3
maisonnée,f,s,9,3
maisonnées,f,p,10,3
maisons,f,p,7,2
maja,f,s,4,2
majestueuse,f,s,11,3
majestueuses,f,p,12,3
majesté,f,s,7,3
majestés,f,p,8,3
majeure,f,s,7,2
majeure,f,s,7,2
majeures,f,p,8,2
majeures,f,p,8,2
majolique,f,s,9,3
majoration,f,s,10,4
majorette,f,s,9,3
majorettes,f,p,10,3
majoritaires,f,p,12,4
majorité,f,s,8,4
majorités,f,p,9,4
majorée,f,s,7,3
majuscule,f,s,9,3
majuscules,f,p,10,3
mal-aimée,f,s,9,3
mal-baisée,f,s,10,3
mal-pensante,f,s,12,3
malachite,f,s,9,3
malades,f,p,7,2
maladie,f,s,7,3
maladies,f,p,8,3
maladive,f,s,8,3
maladives,f,p,9,3
maladrerie,f,s,10,4
maladresse,f,s,10,3
maladresses,f,p,11,3
maladroite,f,s,10,3
maladroite,f,s,10,3
maladroites,f,p,11,3
maladroites,f,p,11,3
malaisienne,f,s,11,3
malaisée,f,s,8,3
malaisées,f,p,9,3
malapprise,f,s,10,3
malapprise,f,s,10,3
malaria,f,s,7,3
malarias,f,p,8,3
malaventures,f,p,12,4
malavisée,f,s,9,4
malaxée,f,s,7,3
malaxées,f,p,8,3
malchance,f,s,9,2
malchances,f,p,10,2
malchanceuse,f,s,12,3
malchanceuse,f,s,12,3
malchanceuses,f,p,13,3
maldonne,f,s,8,2
maldonnes,f,p,9,2
male,f,s,4,1
malencontre,f,s,11,3
malencontres,f,p,12,3
malencontreuse,f,s,14,4
malencontreuses,f,p,15,4
malentendante,f,s,13,4
males,f,p,5,1
malfaisance,f,s,11,3
malfaisances,f,p,12,3
malfaisante,f,s,11,3
malfaisantes,f,p,12,3
malfamée,f,s,8,3
malfaçon,f,s,8,3
malfaçons,f,p,9,3
malformation,f,s,12,4
malgracieuse,f,s,12,3
malherbe,f,s,8,2
malheureuse,f,s,11,3
malheureuse,f,s,11,3
malheureuses,f,p,12,3
malheureuses,f,p,12,3
malhonnêteté,f,s,12,4
malhonnêtetés,f,p,13,4
malice,f,s,6,2
malices,f,p,7,2
malicieuse,f,s,10,3
malicieuses,f,p,11,3
malienne,f,s,8,2
malienne,f,s,8,2
maligne,f,s,7,2
maligne,f,s,7,2
malignes,f,p,8,2
malignes,f,p,8,2
malignité,f,s,9,4
malignités,f,p,10,4
maline,f,s,6,2
malines,f,p,7,2
malintentionnée,f,s,15,5
malle,f,s,5,1
malles,f,p,6,1
mallette,f,s,8,2
mallettes,f,p,9,2
malléabilité,f,s,12,6
malléole,f,s,8,3
malmenée,f,s,8,3
malmenées,f,p,9,3
malnutrition,f,s,12,4
malodorante,f,s,11,4
malodorantes,f,p,12,4
malouine,f,s,8,2
malouines,f,p,9,2
malpolie,f,s,8,3
malpropreté,f,s,11,4
malsaine,f,s,8,2
malsaines,f,p,9,2
malséance,f,s,9,3
malséante,f,s,9,3
maltaises,f,p,9,2
maltraitance,f,s,12,3
maltraitances,f,p,13,3
maltraitée,f,s,10,3
maltraitées,f,p,11,3
maltée,f,s,6,2
malveillance,f,s,12,3
malveillances,f,p,13,3
malveillante,f,s,12,3
malveillantes,f,p,13,3
malvenue,f,s,8,3
malversation,f,s,12,4
malversations,f,p,13,4
malédiction,f,s,11,4
malédictions,f,p,12,4
mam,f,s,3,1
mam'selle,f,s,9,2
mam'zelle,f,s,9,2
mamaliga,f,s,8,4
maman,f,s,5,2
mamans,f,p,6,2
mame,f,s,4,1
mamelle,f,s,7,2
mamelles,f,p,8,2
mamelonnée,f,s,10,4
mamelue,f,s,7,3
mamelues,f,p,8,3
mamie,f,s,5,2
mamies,f,p,6,2
mamma,f,s,5,2
mammectomie,f,s,11,4
mammographie,f,s,12,4
mammoplastie,f,s,12,4
mammy,f,s,5,2
mamy,f,s,4,2
mamys,f,p,5,2
mamzelle,f,s,8,2
manade,f,s,6,2
manades,f,p,7,2
manchette,f,s,9,2
manchettes,f,p,10,2
manchote,f,s,8,2
manchote,f,s,8,2
manchotes,f,p,9,2
mandale,f,s,7,2
mandales,f,p,8,2
mandarine,f,s,9,3
mandarines,f,p,10,3
mandataire,f,s,10,3
mandatée,f,s,8,3
mandchoue,f,s,9,2
mandibulaire,f,s,12,4
mandibule,f,s,9,3
mandibules,f,p,10,3
mandoline,f,s,9,3
mandolines,f,p,10,3
mandore,f,s,7,2
mandorle,f,s,8,2
mandorles,f,p,9,2
mandragore,f,s,10,3
mandragores,f,p,11,3
manducation,f,s,11,4
mandée,f,s,6,2
manette,f,s,7,2
manettes,f,p,8,2
mangeaille,f,s,10,2
mangeailles,f,p,11,2
mangeoire,f,s,9,2
mangeoires,f,p,10,2
mangerie,f,s,8,3
mangeuse,f,s,8,2
mangeuses,f,p,9,2
mangouste,f,s,9,2
mangrove,f,s,8,2
mangroves,f,p,9,2
mangue,f,s,6,1
mangues,f,p,7,1
mangée,f,s,6,2
mangées,f,p,7,2
maniabilité,f,s,11,5
maniaco-dépressive,f,s,18,6
maniacodépressive,f,s,17,6
maniaquerie,f,s,11,4
maniaqueries,f,p,12,4
manie,f,s,5,2
manies,f,p,6,2
manieuse,f,s,8,2
manif,f,s,5,2
manifestante,f,s,12,4
manifestantes,f,p,13,4
manifestation,f,s,13,5
manifestations,f,p,14,5
manifestée,f,s,10,4
manifestées,f,p,11,4
manifs,f,p,6,2
manigance,f,s,9,3
manigances,f,p,10,3
manigancée,f,s,10,4
manille,f,s,7,2
manilles,f,p,8,2
manip,f,s,5,2
manipe,f,s,6,2
manipulation,f,s,12,5
manipulations,f,p,13,5
manipulatrice,f,s,13,5
manipulatrices,f,p,14,5
manipulée,f,s,9,4
manipulées,f,p,10,4
manivelle,f,s,9,3
manivelles,f,p,10,3
manière,f,s,7,2
manières,f,p,8,2
maniée,f,s,6,2
maniées,f,p,7,2
maniérée,f,s,8,3
maniérées,f,p,9,3
maniérées,f,p,9,3
manne,f,s,5,1
mannes,f,p,6,1
manoeuvrabilité,f,s,15,6
manoeuvrable,f,s,12,3
manoeuvrière,f,s,12,4
manoeuvrière,f,s,12,4
manoeuvrières,f,p,13,4
manoeuvrée,f,s,10,3
manoeuvrées,f,p,11,3
manquante,f,s,9,2
manquantes,f,p,10,2
manquée,f,s,7,2
manquée,f,s,7,2
manquées,f,p,8,2
manquées,f,p,8,2
mansarde,f,s,8,2
mansardes,f,p,9,2
mansardée,f,s,9,3
mansardée,f,s,9,3
mansardées,f,p,10,3
mansardées,f,p,10,3
mansion,f,s,7,2
mansions,f,p,8,2
mansuétude,f,s,10,3
mansuétudes,f,p,11,3
manta,f,s,5,2
mante,f,s,5,1
mantelure,f,s,9,3
mantes,f,p,6,1
mantille,f,s,8,2
mantilles,f,p,9,2
mantique,f,s,8,2
manucurée,f,s,9,4
manucurées,f,p,10,4
manuelle,f,s,8,2
manuelle,f,s,8,2
manuelles,f,p,9,2
manuelles,f,p,9,2
manufacture,f,s,11,4
manufactures,f,p,12,4
manufacturée,f,s,12,5
manufacturées,f,p,13,5
manuscrite,f,s,10,3
manuscrites,f,p,11,3
manutention,f,s,11,4
manutentions,f,p,12,4
manécanterie,f,s,12,5
maorie,f,s,6,3
maorie,f,s,6,3
maousse,f,s,7,2
mappemonde,f,s,10,3
mappemondes,f,p,11,3
maque,f,s,5,1
maquerelle,f,s,10,3
maquerelles,f,p,11,3
maques,f,p,6,1
maquette,f,s,8,2
maquettes,f,p,9,2
maquilleuse,f,s,11,3
maquilleuses,f,p,12,3
maquillée,f,s,9,3
maquillées,f,p,10,3
maquisarde,f,s,10,3
maquisardes,f,p,11,3
maquée,f,s,6,2
maracas,f,p,7,3
marante,f,s,7,2
marathonienne,f,s,13,4
maraude,f,s,7,2
maraudes,f,p,8,2
maraudeuse,f,s,10,3
maraîchère,f,s,10,3
maraîchères,f,p,11,3
marbrerie,f,s,9,3
marbreries,f,p,10,3
marbrure,f,s,8,2
marbrures,f,p,9,2
marbrée,f,s,7,2
marbrée,f,s,7,2
marbrées,f,p,8,2
marbrées,f,p,8,2
marceline,f,s,9,3
marchande,f,s,9,2
marchande,f,s,9,2
marchandes,f,p,10,2
marchandes,f,p,10,2
marchandeuse,f,s,12,3
marchandise,f,s,11,3
marchandises,f,p,12,3
marchandée,f,s,10,3
marchante,f,s,9,2
marchantes,f,p,10,2
marche,f,s,6,1
marches,f,p,7,1
marcheuse,f,s,9,2
marcheuses,f,p,10,2
marchées,f,p,8,2
marcotte,f,s,8,2
mare,f,s,4,1
mare,f,s,4,1
marelle,f,s,7,2
marelles,f,p,8,2
marennes,f,,8,2
mares,f,p,5,1
mareyeuse,f,s,9,3
mareyeuses,f,p,10,3
margarine,f,s,9,3
marge,f,s,5,1
margelle,f,s,8,2
margelles,f,p,9,2
marges,f,p,6,1
margeuse,f,s,8,2
marginale,f,s,9,3
marginales,f,p,10,3
marginales,f,p,10,3
marginalisée,f,s,12,5
marginalité,f,s,11,5
marginée,f,s,8,3
margoton,f,s,8,3
margoulette,f,s,11,3
marguerite,f,s,10,3
marguerites,f,p,11,3
mariales,f,p,8,2
marianne,f,s,8,2
marie-couche-toi-là,f,,19,5
marie-jeanne,f,s,12,3
marie-louise,f,s,12,3
marie-salope,f,s,12,4
marieuse,f,s,8,2
marieuses,f,p,9,2
marihuana,f,s,9,4
marijuana,f,s,9,4
marina,f,s,6,3
marinade,f,s,8,3
marinades,f,p,9,3
marinas,f,p,7,3
marine,f,s,6,2
marines,f,p,7,2
marinière,f,s,9,3
marinières,f,p,10,3
marinée,f,s,7,3
marinées,f,p,8,3
marinées,f,p,8,3
mariolles,f,p,9,2
marionnette,f,s,11,3
marionnettes,f,p,12,3
maritale,f,s,8,3
maritales,f,p,9,3
maritorne,f,s,9,3
mariée,f,s,6,2
mariée,f,s,6,2
mariée,f,s,6,2
mariées,f,p,7,2
mariées,f,p,7,2
mariées,f,p,7,2
marjolaine,f,s,10,3
marloupinerie,f,s,13,5
marloupineries,f,p,14,5
marmaille,f,s,9,2
marmailles,f,p,10,2
marmelade,f,s,9,3
marmelades,f,p,10,3
marmite,f,s,7,2
marmites,f,p,8,2
marmiteuse,f,s,10,3
marmitées,f,p,9,3
marmonnée,f,s,9,3
marmoréenne,f,s,11,4
marmotte,f,s,8,2
marmottes,f,p,9,2
marnaise,f,s,8,2
marne,f,s,5,1
marnes,f,p,6,1
marneuse,f,s,8,2
marnières,f,p,9,2
marocaine,f,s,9,3
marocaine,f,s,9,3
marocaines,f,p,10,3
marocaines,f,p,10,3
maroquinerie,f,s,12,5
maroquineries,f,p,13,5
marotte,f,s,7,2
marottes,f,p,8,2
marouette,f,s,9,2
maroufle,f,s,8,2
maroufles,f,p,9,2
marquante,f,s,9,2
marquantes,f,p,10,2
marque,f,s,6,1
marques,f,p,7,1
marqueterie,f,s,11,4
marqueteries,f,p,12,4
marquetées,f,p,10,3
marquise,f,s,8,2
marquises,f,p,9,2
marquée,f,s,7,2
marquée,f,s,7,2
marquées,f,p,8,2
marquées,f,p,8,2
marrade,f,s,7,2
marraine,f,s,8,2
marraines,f,p,9,2
marrante,f,s,8,2
marrante,f,s,8,2
marrantes,f,p,9,2
marrantes,f,p,9,2
marrie,f,s,6,2
marrée,f,s,6,2
marseillaise,f,s,12,3
marseillaise,f,s,12,3
marseillaises,f,p,13,3
martelée,f,s,8,3
martelées,f,p,9,3
martiale,f,s,8,2
martiales,f,p,9,2
martialités,f,p,11,4
martienne,f,s,9,2
martienne,f,s,9,2
martiennes,f,p,10,2
martiennes,f,p,10,2
martingale,f,s,10,3
martingales,f,p,11,3
martiniquaise,f,s,13,4
martiniquaise,f,s,13,4
martiniquaises,f,p,14,4
martre,f,s,6,1
martres,f,p,7,1
martyre,f,s,7,2
martyres,f,p,8,2
martyrisée,f,s,10,4
martyrisées,f,p,11,4
marâtre,f,s,7,2
marâtres,f,p,8,2
marécageuse,f,s,11,4
marécageuses,f,p,12,4
maréchale,f,s,9,3
maréchalerie,f,s,12,5
maréchaussée,f,s,12,4
marée,f,s,5,2
marées,f,p,6,2
marémotrice,f,s,11,4
mascarade,f,s,9,3
mascarades,f,p,10,3
mascotte,f,s,8,2
mascottes,f,p,9,2
masculine,f,s,9,3
masculines,f,p,10,3
masculinisée,f,s,12,5
masculinité,f,s,11,5
masquée,f,s,7,2
masquée,f,s,7,2
masquées,f,p,8,2
masquées,f,p,8,2
massacrante,f,s,11,3
massacrée,f,s,9,3
massacrées,f,p,10,3
masse,f,s,5,1
masses,f,p,6,1
massettes,f,p,9,2
masseuse,f,s,8,2
masseuses,f,p,9,2
massive,f,s,7,2
massives,f,p,8,2
massivité,f,s,9,4
massue,f,s,6,2
massues,f,p,7,2
massée,f,s,6,2
massées,f,p,7,2
mastectomie,f,s,11,4
mastication,f,s,11,4
mastications,f,p,12,4
mastite,f,s,7,2
masturbation,f,s,12,4
masturbations,f,p,13,4
masturbée,f,s,9,3
masure,f,s,6,2
masures,f,p,7,2
matchiche,f,s,9,2
mate,f,s,4,1
matelassière,f,s,12,4
matelassières,f,p,13,4
matelassée,f,s,10,4
matelassée,f,s,10,4
matelassées,f,p,11,4
matelote,f,s,8,3
mater dolorosa,f,,14,6
maternelle,f,s,10,3
maternelle,f,s,10,3
maternelles,f,p,11,3
maternelles,f,p,11,3
maternité,f,s,9,4
maternités,f,p,10,4
mates,f,p,5,1
mateuse,f,s,7,2
math,f,p,4,1
matheuse,f,s,8,2
maths,f,p,5,1
mathématicienne,f,s,15,5
mathématique,f,s,12,4
mathématiques,f,p,13,4
matinale,f,s,8,3
matinales,f,p,9,3
matines,f,p,7,2
matinée,f,s,7,3
matinée,f,s,7,3
matinées,f,p,8,3
matinées,f,p,8,3
matité,f,s,6,3
matière,f,s,7,2
matières,f,p,8,2
matoise,f,s,7,2
matoiserie,f,s,10,4
matonne,f,s,7,2
matonnes,f,p,8,2
matraque,f,s,8,2
matraques,f,p,9,2
matraquée,f,s,9,3
matriarcale,f,s,11,4
matriarcales,f,p,12,4
matriarche,f,s,10,3
matrice,f,s,7,2
matrices,f,p,8,2
matricielle,f,s,11,3
matricielles,f,p,12,3
matrilinéaires,f,p,14,5
matrilocales,f,p,12,4
matrimoniale,f,s,12,4
matrimoniales,f,p,13,4
matriochka,f,s,10,4
matrone,f,s,7,2
matrones,f,p,8,2
matte,f,s,5,1
mattes,f,p,6,1
maturation,f,s,10,4
maturations,f,p,11,4
maturité,f,s,8,4
matutinale,f,s,10,4
matutinales,f,p,11,4
matée,f,s,5,2
matées,f,p,6,2
matérialisation,f,s,15,6
matérialisations,f,p,16,6
matérialisée,f,s,12,5
matérialisées,f,p,13,5
matérialité,f,s,11,5
matérielle,f,s,10,3
matérielles,f,p,11,3
maudite,f,s,7,2
maudites,f,p,8,2
mauresque,f,s,9,2
mauresques,f,p,10,2
mauricienne,f,s,11,3
mauritanienne,f,s,13,4
maussaderie,f,s,11,4
maussaderies,f,p,12,4
mauvaise,f,s,8,2
mauvaises,f,p,9,2
mauvaiseté,f,s,10,4
mauviette,f,s,9,2
mauviettes,f,p,10,2
maxillaires,f,p,11,3
maximale,f,s,8,3
maximales,f,p,9,3
maxime,f,s,6,2
maximes,f,p,7,2
maximisation,f,s,12,5
mayo,f,s,4,2
mayonnaise,f,s,10,3
mayonnaises,f,p,11,3
mazette,f,s,7,2
mazettes,f,p,8,2
mazurka,f,s,7,3
mazurkas,f,p,8,3
maçonne,f,s,7,2
maçonnerie,f,s,10,4
maçonneries,f,p,11,4
